date,count,rain,dust,temp,holiday,user,week,shift1
2017-01-02,3796,0.3,113.97435897435898,5.0,0.0,182,0,2307.0
2017-01-03,4049,0.0,80.94871794871794,2.0,0.0,198,1,3796.0
2017-01-04,4646,0.0,58.358974358974365,3.9,0.0,189,2,4049.0
2017-01-05,4500,0.0,38.769230769230774,3.8,0.0,190,3,4646.0
2017-01-06,4944,0.0,23.743589743589745,5.4,0.0,241,4,4500.0
2017-01-07,3872,0.0,57.97435897435897,4.6,0.0,322,5,4944.0
2017-01-08,3568,0.0,34.51282051282051,6.5,0.0,312,6,3872.0
2017-01-09,4228,0.0,61.33333333333334,1.5,0.0,149,0,3568.0
2017-01-10,3516,0.0,33.128205128205124,-3.7,0.0,92,1,4228.0
2017-01-11,3522,0.0,26.69230769230769,-3.8,0.0,88,2,3516.0
2017-01-12,3399,0.0,31.974358974358967,-2.2,0.0,80,3,3522.0
2017-01-13,2525,0.6,31.512820512820515,-6.0,0.0,56,4,3399.0
2017-01-14,1419,0.0,45.282051282051285,-8.4,0.0,44,5,2525.0
2017-01-15,1465,0.0,29.07692307692308,-6.6,0.0,89,6,1419.0
2017-01-16,3279,0.0,49.89743589743589,-3.8,0.0,105,0,1465.0
2017-01-17,3572,0.0,70.92307692307692,-2.0,0.0,80,1,3279.0
2017-01-18,3685,0.0,101.71794871794873,-0.5,0.0,104,2,3572.0
2017-01-19,3633,0.0,105.64102564102564,-1.2,0.0,110,3,3685.0
2017-01-20,1335,4.0,58.769230769230774,-4.4,0.0,53,4,3633.0
2017-01-21,936,2.1,50.82051282051282,-5.2,0.0,32,5,1335.0
2017-01-22,705,0.0,75.89473684210526,-8.3,0.0,43,6,936.0
2017-01-23,1739,0.0,49.05263157894736,-8.9,0.0,34,0,705.0
2017-01-24,2143,0.0,42.07692307692308,-7.0,0.0,32,1,1739.0
2017-01-25,2506,0.0,52.358974358974365,-5.2,0.0,72,2,2143.0
2017-01-26,2702,0.3,67.51282051282051,-1.3,0.0,70,3,2506.0
2017-01-27,1154,3.0,109.41025641025641,-2.6,1.0,83,4,2702.0
2017-01-28,1198,0.0,34.92307692307692,-1.6,1.0,121,5,1154.0
2017-01-29,496,4.5,28.76923076923077,0.8,1.0,51,6,1198.0
2017-01-30,1047,0.1,50.282051282051285,-4.8,1.0,67,0,496.0
2017-01-31,2263,0.0,31.897435897435894,-5.4,0.0,75,1,1047.0
2017-02-01,2776,0.0,38.56410256410256,-4.0,0.0,138,2,2263.0
2017-02-02,3020,0.0,35.307692307692314,-2.7,0.0,119,3,2776.0
2017-02-03,3578,0.0,72.23076923076924,1.5,0.0,147,4,3020.0
2017-02-04,2631,0.0,100.51282051282051,0.9,0.0,200,5,3578.0
2017-02-05,1348,0.5,73.41025641025641,1.2,0.0,93,6,2631.0
2017-02-06,3135,0.0,43.33333333333334,-1.7,0.0,125,0,1348.0
2017-02-07,1033,0.0,43.89743589743589,-2.0,0.0,116,1,3135.0
2017-02-08,2564,0.0,57.12820512820514,-2.2,0.0,136,2,1033.0
2017-02-09,2786,0.0,52.87179487179486,-5.3,0.0,100,3,2564.0
2017-02-10,2366,0.0,34.641025641025635,-6.6,0.0,64,4,2786.0
2017-02-11,1839,0.0,31.07692307692308,-4.8,0.0,90,5,2366.0
2017-02-12,2192,0.0,33.153846153846146,-2.2,0.0,179,6,1839.0
2017-02-13,3613,0.0,47.230769230769226,0.1,0.0,151,0,2192.0
2017-02-14,3746,0.0,55.17948717948718,0.3,0.0,166,1,3613.0
2017-02-15,4214,0.0,65.53846153846153,1.8,0.0,209,2,3746.0
2017-02-16,4310,0.0,73.05128205128206,5.5,0.0,230,3,4214.0
2017-02-17,3344,4.0,47.89743589743589,0.8,0.0,171,4,4310.0
2017-02-18,2482,0.0,33.666666666666664,-2.6,0.0,180,5,3344.0
2017-02-19,1672,1.0,46.74358974358975,2.3,0.0,172,6,2482.0
2017-02-20,2941,0.5,46.641025641025635,-1.5,0.0,125,0,1672.0
2017-02-21,3855,0.0,50.641025641025635,-0.6,0.0,179,1,2941.0
2017-02-22,1672,5.1,43.153846153846146,1.7,0.0,77,2,3855.0
2017-02-23,3330,0.0,37.20512820512821,-1.5,0.0,113,3,1672.0
2017-02-24,3591,0.0,31.974358974358967,-0.8,0.0,164,4,3330.0
2017-02-25,3480,0.0,50.4102564102564,2.6,0.0,336,5,3591.0
2017-02-26,3802,0.0,51.10256410256411,3.6,0.0,548,6,3480.0
2017-02-27,4919,0.0,43.48717948717949,3.7,0.0,389,0,3802.0
2017-02-28,5513,0.0,47.46153846153846,5.6,0.0,431,1,4919.0
2017-03-01,3182,5.0,62.10256410256411,5.0,1.0,515,2,5513.0
2017-03-02,4214,0.5,36.05128205128205,1.8,0.0,265,3,3182.0
2017-03-03,5161,0.0,46.97435897435897,3.3,0.0,358,4,4214.0
2017-03-04,6112,0.0,57.07692307692307,5.7,0.0,944,5,5161.0
2017-03-05,4573,0.5,71.1794871794872,5.2,0.0,662,6,6112.0
2017-03-06,4201,0.0,39.12820512820513,0.1,0.0,219,0,4573.0
2017-03-07,3921,0.0,35.794871794871796,-1.3,0.0,205,1,4201.0
2017-03-08,4096,0.0,46.02564102564103,-0.1,0.0,169,2,3921.0
2017-03-09,4767,0.0,49.89743589743589,3.2,0.0,268,3,4096.0
2017-03-10,5776,0.0,48.4102564102564,4.8,0.0,365,4,4767.0
2017-03-11,7270,0.0,67.17948717948718,7.3,0.0,1147,5,5776.0
2017-03-12,5078,0.0,93.97435897435898,8.2,0.0,777,6,7270.0
2017-03-13,6277,0.0,65.58974358974359,6.9,0.0,431,0,5078.0
2017-03-14,6300,0.0,52.358974358974365,5.8,0.0,369,1,6277.0
2017-03-15,6468,0.0,45.051282051282044,6.3,0.0,409,2,6300.0
2017-03-16,6566,0.0,67.17948717948718,6.2,0.0,438,3,6468.0
2017-03-17,5258,0.0,79.8974358974359,7.7,0.0,601,4,6566.0
2017-03-18,7583,0.0,76.8205128205128,9.5,0.0,1205,5,5258.0
2017-03-19,8118,0.0,78.8205128205128,10.9,0.0,1512,6,7583.0
2017-03-20,6723,0.0,102.74358974358972,10.2,0.0,625,0,8118.0
2017-03-21,6735,0.0,102.56410256410255,7.4,0.0,638,1,6723.0
2017-03-22,7577,0.0,54.42105263157895,7.6,0.0,544,2,6735.0
2017-03-23,7657,0.0,76.44736842105263,9.1,0.0,602,3,7577.0
2017-03-24,7736,0.0,63.05263157894736,8.7,0.0,623,4,7657.0
2017-03-25,6677,0.0,68.73684210526315,8.1,0.0,893,5,7736.0
2017-03-26,6400,0.0,63.868421052631575,7.3,0.0,903,6,6677.0
2017-03-27,5706,0.4,77.66666666666667,6.1,0.0,347,0,6400.0
2017-03-28,7121,0.0,86.66666666666669,7.1,0.0,415,1,5706.0
2017-03-29,8323,0.0,60.66666666666666,8.8,0.0,555,2,7121.0
2017-03-30,8612,0.0,71.28205128205127,10.6,0.0,615,3,8323.0
2017-03-31,4579,1.5,52.97435897435897,8.6,0.0,247,4,8612.0
2017-04-01,7173,1.0,26.743589743589745,9.0,0.0,1005,5,4579.0
2017-04-02,9254,0.0,49.794871794871796,9.0,0.0,1724,6,7173.0
2017-04-03,9274,0.0,82.53846153846153,11.4,0.0,787,0,9254.0
2017-04-04,10155,0.0,78.48717948717949,14.1,0.0,908,1,9274.0
2017-04-05,1877,37.5,53.0,12.0,0.0,214,2,10155.0
2017-04-06,6257,3.0,28.69230769230769,10.4,0.0,405,3,1877.0
2017-04-07,11361,0.0,45.769230769230774,14.5,0.0,1228,4,6257.0
2017-04-08,10632,0.5,65.15384615384616,13.0,0.0,1721,5,11361.0
2017-04-09,10909,0.5,42.94871794871795,14.8,0.0,1918,6,10632.0
2017-04-10,12933,0.0,30.743589743589745,16.5,0.0,1393,0,10909.0
2017-04-11,11615,0.0,59.74358974358975,15.3,0.0,1026,1,12933.0
2017-04-12,10244,0.0,66.51282051282051,11.5,0.0,831,2,11615.0
2017-04-13,10510,0.0,73.92307692307692,12.7,0.0,737,3,10244.0
2017-04-14,6671,6.0,60.153846153846146,13.0,0.0,363,4,10510.0
2017-04-15,12422,0.0,71.07692307692308,16.8,0.0,2087,5,6671.0
2017-04-16,13145,0.0,63.48717948717949,18.7,0.0,2104,6,12422.0
2017-04-17,7205,5.5,50.230769230769226,14.7,0.0,464,0,13145.0
2017-04-18,7513,7.5,43.51282051282051,11.7,0.0,422,1,7205.0
2017-04-19,11360,0.0,86.89743589743591,12.6,0.0,831,2,7513.0
2017-04-20,10198,0.1,86.46153846153847,12.9,0.0,584,3,11360.0
2017-04-21,11487,0.0,71.94871794871794,13.1,0.0,921,4,10198.0
2017-04-22,13132,0.0,65.23076923076923,14.8,0.0,2047,5,11487.0
2017-04-23,13131,0.0,52.07894736842106,14.9,0.0,2257,6,13132.0
2017-04-24,12650,0.0,46.07692307692307,15.1,0.0,1070,0,13131.0
2017-04-25,11825,0.0,62.20512820512821,16.0,0.0,889,1,12650.0
2017-04-26,12950,0.0,46.82051282051282,15.1,0.0,1061,2,11825.0
2017-04-27,12424,0.0,48.20512820512821,13.6,0.0,976,3,12950.0
2017-04-28,12970,0.0,66.82051282051282,14.4,0.0,1174,4,12424.0
2017-04-29,14312,0.0,66.38461538461539,17.1,0.0,2319,5,12970.0
2017-04-30,13592,0.0,95.64102564102564,19.3,0.0,2555,6,14312.0
2017-05-01,14168,0.0,96.25641025641028,20.1,0.0,2201,0,13592.0
2017-05-02,13490,0.0,103.46153846153848,20.7,0.0,1430,1,14168.0
2017-05-03,16305,0.0,73.55263157894737,21.5,1.0,2956,2,13490.0
2017-05-04,15316,0.0,67.25641025641025,21.0,0.0,2036,3,16305.0
2017-05-05,15488,0.0,58.74358974358975,20.9,1.0,2651,4,15316.0
2017-05-06,7484,0.0,194.82051282051282,14.9,0.0,967,5,15488.0
2017-05-07,9528,0.0,94.20512820512822,16.6,0.0,1273,6,7484.0
2017-05-08,11092,0.0,178.1282051282051,17.9,0.0,811,0,9528.0
2017-05-09,6778,2.5,128.35897435897436,17.1,1.0,735,1,11092.0
2017-05-10,12102,2.5,46.87179487179486,16.4,0.0,771,2,6778.0
2017-05-11,13612,0.0,75.69230769230771,19.3,0.0,989,3,12102.0
2017-05-12,12841,0.0,77.92307692307692,19.1,0.0,967,4,13612.0
2017-05-13,8333,6.0,54.230769230769226,16.4,0.0,1216,5,12841.0
2017-05-14,15272,0.0,60.794871794871796,15.7,0.0,3483,6,8333.0
2017-05-15,14115,0.0,46.66666666666666,16.0,0.0,1168,0,15272.0
2017-05-16,15270,0.0,38.0,17.1,0.0,1226,1,14115.0
2017-05-17,15502,0.0,41.74358974358975,18.7,0.0,1328,2,15270.0
2017-05-18,15977,0.0,51.230769230769226,20.4,0.0,1354,3,15502.0
2017-05-19,15877,0.0,49.92307692307693,21.1,0.0,1514,4,15977.0
2017-05-20,16654,0.0,42.0,20.9,0.0,2579,5,15877.0
2017-05-21,17757,0.0,34.17948717948718,21.5,0.0,2983,6,16654.0
2017-05-22,17070,0.0,45.97435897435897,21.8,0.0,1642,0,17757.0
2017-05-23,10174,5.0,38.641025641025635,20.0,0.0,924,1,17070.0
2017-05-24,17115,0.1,29.64102564102564,21.8,0.0,1323,2,10174.0
2017-05-25,16387,0.0,41.07692307692308,19.2,0.0,1239,3,17115.0
2017-05-26,17966,0.0,27.0,17.7,0.0,1638,4,16387.0
2017-05-27,18286,0.0,36.05128205128205,19.5,0.0,2631,5,17966.0
2017-05-28,18005,0.0,48.256410256410255,21.2,0.0,2746,6,18286.0
2017-05-29,17619,0.0,72.2051282051282,22.9,0.0,1488,0,18005.0
2017-05-30,17703,0.0,52.74358974358975,23.6,0.0,1303,1,17619.0
2017-05-31,17937,0.0,40.769230769230774,23.3,0.0,1368,2,17703.0
2017-06-01,17693,0.0,40.66666666666666,23.3,0.0,1385,3,17937.0
2017-06-02,11994,0.0,30.897435897435894,20.5,0.0,1301,4,17693.0
2017-06-03,19353,0.0,34.05128205128205,20.5,0.0,2771,5,11994.0
2017-06-04,19225,0.0,30.948717948717945,21.7,0.0,2940,6,19353.0
2017-06-05,19443,0.0,29.23076923076923,24.2,0.0,2048,0,19225.0
2017-06-06,7604,15.5,23.025641025641022,19.4,1.0,1247,1,19443.0
2017-06-07,8644,12.5,18.33333333333333,17.6,0.0,667,2,7604.0
2017-06-08,18859,0.0,47.42105263157895,20.1,0.0,1307,3,8644.0
2017-06-09,18356,0.1,63.73684210526316,21.2,0.0,1443,4,18859.0
2017-06-10,19865,4.5,52.07894736842106,21.5,0.0,2666,5,18356.0
2017-06-11,19524,0.0,32.07894736842105,22.8,0.0,2828,6,19865.0
2017-06-12,19588,0.0,33.631578947368425,22.1,0.0,1539,0,19524.0
2017-06-13,19196,0.0,39.512820512820504,21.5,0.0,1489,1,19588.0
2017-06-14,19692,0.0,46.769230769230774,21.8,0.0,1419,2,19196.0
2017-06-15,19520,0.0,54.33333333333334,23.1,0.0,1495,3,19692.0
2017-06-16,19954,0.0,71.23076923076924,25.5,0.0,1555,4,19520.0
2017-06-17,19353,0.0,54.56410256410256,24.2,0.0,2534,5,19954.0
2017-06-18,18441,0.0,46.4102564102564,24.3,0.0,2406,6,19353.0
2017-06-19,20591,0.0,55.74358974358975,24.8,0.0,1761,0,18441.0
2017-06-20,19798,0.0,55.92307692307693,26.0,0.0,1799,1,20591.0
2017-06-21,21198,0.0,60.948717948717956,25.4,0.0,1794,2,19798.0
2017-06-22,21526,0.0,40.56410256410256,25.3,0.0,1787,3,21198.0
2017-06-23,20590,0.0,46.43589743589744,26.7,0.0,1760,4,21526.0
2017-06-24,11639,3.5,45.20512820512821,24.5,0.0,1441,5,20590.0
2017-06-25,12602,1.5,38.846153846153854,23.8,0.0,1477,6,11639.0
2017-06-26,10458,29.0,29.743589743589745,23.1,0.0,843,0,12602.0
2017-06-27,19419,0.0,33.153846153846146,25.2,0.0,1324,1,10458.0
2017-06-28,21105,0.0,50.30769230769231,26.0,0.0,1500,2,19419.0
