date,count,shift1,rain,dust,temp,holiday,user,week,predict
2017-08-07,18359,12510.0,0.0,36.615384615384606,29.2,0.0,998,0,18393.80185890981
2017-08-08,20578,18359.0,0.0,46.051282051282044,28.2,0.0,1332,1,20681.080234416557
2017-08-09,19509,20578.0,2.5,37.282051282051285,27.6,0.0,1092,2,21149.00753144905
2017-08-10,6701,19509.0,5.5,10.333333333333334,24.8,0.0,456,3,18841.467433227634
2017-08-11,17577,6701.0,0.5,13.461538461538465,27.0,0.0,953,4,12969.978480928985
2017-08-12,18542,17577.0,0.0,13.205128205128204,27.8,0.0,1592,5,20228.61784239372
2017-08-13,18907,18542.0,0.0,11.948717948717947,26.3,0.0,2072,6,20276.57996657088
2017-08-14,12150,18907.0,1.5,11.589743589743593,24.6,0.0,946,0,25264.727586018576
2017-08-15,2457,12150.0,93.5,8.128205128205128,21.9,1.0,865,1,472.76060229720656
2017-08-16,17325,2457.0,2.0,9.76923076923077,23.3,0.0,1011,2,11133.921353957014
2017-08-17,18670,17325.0,0.5,14.538461538461535,24.8,0.0,1032,3,21044.927496564334
2017-08-18,20851,18670.0,0.0,30.43589743589743,26.3,0.0,1257,4,20159.07399378958
2017-08-19,18744,20851.0,0.0,28.56410256410257,26.1,0.0,1711,5,21242.6714665027
2017-08-20,1961,18744.0,124.5,12.153846153846152,23.2,0.0,309,6,1965.3840093246886
2017-08-21,18669,1961.0,5.0,16.28205128205128,25.8,0.0,1073,0,12387.820991101897
2017-08-22,22687,18669.0,0.0,20.512820512820515,27.3,0.0,1415,1,24335.34222104112
2017-08-23,11579,22687.0,31.5,23.33333333333333,27.2,0.0,665,2,14265.479491574286
2017-08-24,13694,11579.0,14.0,23.461538461538463,26.5,0.0,794,3,11976.538847232743
2017-08-25,22969,13694.0,0.0,29.384615384615394,25.3,0.0,1475,4,17849.655490058536
2017-08-26,24671,22969.0,0.0,28.43589743589743,24.2,0.0,2810,5,27049.221862420203
2017-08-27,22419,24671.0,0.0,26.743589743589745,22.7,0.0,2657,6,25095.185983559575
2017-08-28,11869,22419.0,9.0,32.02564102564103,21.5,0.0,874,0,22850.608520875263
2017-08-29,27653,11869.0,0.0,20.53846153846154,19.5,0.0,2060,1,21444.955018841578
2017-08-30,27229,27653.0,0.0,28.615384615384606,19.8,0.0,2044,2,32399.51953925461
2017-08-31,27500,27229.0,0.0,40.769230769230774,22.2,0.0,2084,3,30328.251320679403
2017-09-01,28644,27500.0,0.0,27.615384615384606,23.3,0.0,2547,4,31878.507412185267
2017-09-02,29162,28644.0,0.0,30.179487179487186,23.8,0.0,3691,5,34048.58897625496
2017-09-03,28741,29162.0,0.0,34.82051282051282,23.7,0.0,3880,6,31771.560785147714
2017-09-04,28588,28741.0,0.0,32.02564102564103,24.6,0.0,2406,0,36582.54501591528
2017-09-05,26894,28588.0,0.0,28.89743589743589,21.9,0.0,1784,1,32512.594244567816
2017-09-06,14412,26894.0,2.0,31.66666666666667,20.6,0.0,982,2,26335.40575429323
2017-09-08,29439,29280.0,0.0,53.948717948717956,24.3,0.0,2138,4,29162.229944880666
2017-09-09,28899,29439.0,0.0,63.53846153846154,23.8,0.0,3160,5,29656.87369457697
2017-09-10,22813,28899.0,0.5,54.97435897435897,23.0,0.0,2686,6,25568.883203622663
2017-09-11,21210,22813.0,24.0,25.487179487179485,21.2,0.0,1619,0,22462.88113967843
2017-09-12,29705,21210.0,0.0,29.28205128205128,22.1,0.0,2045,1,27652.256020449353
2017-09-13,31250,29705.0,0.0,27.56410256410257,21.4,0.0,1984,2,33763.27834766407
2017-09-14,31115,31250.0,0.0,31.384615384615394,22.4,0.0,2095,3,34282.551503360475
2017-09-15,32381,31115.0,0.0,18.89743589743589,22.6,0.0,2541,4,35333.51495526727
2017-09-16,34104,32381.0,0.0,12.82051282051282,22.0,0.0,3929,5,39461.11461062463
2017-09-17,33587,34104.0,0.0,11.435897435897436,23.1,0.0,4260,6,38641.97628077578
2017-09-18,32918,33587.0,0.0,23.487179487179485,21.9,0.0,2390,0,41607.054294787755
2017-09-19,23220,32918.0,8.0,67.15384615384616,22.6,0.0,1344,1,27930.70209649189
2017-09-20,34011,23220.0,0.0,27.30769230769231,19.5,0.0,2180,2,29572.86326016638
2017-09-21,33109,34011.0,0.0,32.358974358974365,20.3,0.0,2131,3,36741.96176065317
2017-09-22,34114,33109.0,0.0,35.56410256410256,20.6,0.0,2278,4,34563.74520453487
2017-09-23,33524,34114.0,0.0,57.92307692307693,21.8,0.0,3369,5,34684.2936597195
2017-09-24,30320,33524.0,0.0,67.25641025641025,22.4,0.0,3282,6,30214.347376433438
2017-09-25,32636,30320.0,0.0,49.282051282051285,23.4,0.0,2071,0,34820.097837511625
2017-09-26,30093,32636.0,0.0,50.33333333333334,25.1,0.0,1664,1,32856.779262729804
2017-09-27,28175,30093.0,0.5,43.846153846153854,22.7,0.0,1533,2,30485.57573832063
2017-09-28,31462,28175.0,0.0,25.84615384615385,19.2,0.0,1637,3,30754.67881807882
2017-09-29,32872,31462.0,0.0,24.948717948717945,17.4,0.0,1903,4,32887.84001014851
2017-09-30,33195,32872.0,0.0,38.641025641025635,20.0,0.0,3275,5,35289.104843714704
2017-10-01,10634,33195.0,4.0,35.25641025641025,18.2,0.0,1230,6,23282.316314025993
2017-10-02,28247,10634.0,1.5,22.102564102564106,22.0,1.0,3205,0,23208.86325058756
2017-10-03,22250,28247.0,0.0,38.02564102564103,17.6,1.0,2639,1,28905.040514417797
2017-10-04,19575,22250.0,0.0,23.461538461538463,16.7,1.0,3144,2,26891.726018822796
2017-10-05,26463,19575.0,0.0,16.256410256410255,18.7,1.0,3463,3,26876.5337899454
2017-10-06,22853,26463.0,0.5,13.051282051282053,18.9,1.0,2580,4,27114.75354669835
2017-10-07,35917,22853.0,0.0,11.076923076923077,21.9,0.0,4673,5,35898.37643383731
2017-10-08,37200,35917.0,0.0,20.820512820512818,23.0,0.0,4880,6,41301.071589676736
2017-10-09,39072,37200.0,0.0,27.657894736842106,22.5,1.0,4465,0,44345.54316553662
2017-10-10,27441,39072.0,0.4,31.512820512820515,21.4,0.0,1702,1,40360.89615289365
2017-10-11,19431,27441.0,20.0,12.794871794871796,15.5,0.0,1049,2,22299.73446403805
2017-10-12,25816,19431.0,0.0,23.794871794871803,11.4,0.0,1035,3,21823.831161451373
2017-10-13,28651,25816.0,0.0,30.64102564102564,12.8,0.0,1731,4,27977.13822770768
2017-10-14,30106,28651.0,0.0,25.58974358974359,14.4,0.0,2453,5,30663.33180620235
2017-10-15,31435,30106.0,0.0,24.64102564102564,15.8,0.0,2872,6,30363.394740050488
2017-10-16,30232,31435.0,0.0,33.97435897435897,16.6,0.0,1508,0,35839.1156453514
2017-10-17,31232,30232.0,0.0,42.0,16.2,0.0,1562,1,32407.94687643609
2017-10-18,23880,31232.0,0.1,27.41025641025641,16.5,0.0,964,2,31023.07894790306
